"","Balance","QualMiles","BonusMiles","BonusTrans","FlightMiles","FlightTrans","DaysSinceEnroll","Cluster"
"2465",45522,0,10728,13,0,0,3197,3
"2466",66524,0,34682,23,0,0,3188,3
"2467",38411,0,500,1,500,1,3190,2
"2468",38137,0,11050,3,50,1,3182,2
"2469",22077,0,1385,4,0,0,3187,2
"2470",65784,0,10953,50,0,0,3169,3
"2471",95916,0,11845,11,0,0,3182,3
"2472",122164,0,9944,16,0,0,3182,3
"2473",307149,2562,58008,19,650,2,3173,5
"2474",200089,4727,75019,21,300,2,3166,5
"2475",161453,0,38956,44,0,0,3158,3
"2476",135568,0,40051,21,0,0,3166,3
"2477",98339,0,16336,13,0,0,3145,3
"2478",26103,0,13692,18,0,0,3151,3
"2479",11133,0,0,0,0,0,3147,2
"2480",7011,0,19791,16,0,0,3152,3
"2481",177232,0,14787,13,0,0,3137,3
"2482",29298,0,24656,13,0,0,3141,3
"2483",35304,0,30532,13,0,0,3131,3
"2484",14952,0,250,1,250,1,3099,2
"2485",163315,0,8035,29,0,0,3120,3
"2486",23649,0,3250,16,0,0,3176,3
"2487",4460,0,4741,14,1816,1,3113,3
"2488",169794,0,22824,19,767,2,3119,3
"2489",23781,0,50,1,50,1,3085,2
"2490",704113,0,98119,23,0,0,3082,5
"2491",34942,0,19016,13,0,0,3089,3
"2492",5970,0,1000,1,0,0,3091,2
"2493",192246,0,3170,5,500,1,3083,2
"2494",34103,0,34630,16,0,0,3115,3
"2495",142152,0,19464,13,0,0,3088,3
"2496",12713,0,0,0,0,0,3077,2
"2497",28848,0,0,0,0,0,3069,2
"2498",10940,0,0,0,0,0,3062,2
"2499",24372,0,255,1,255,1,3064,2
"2500",29005,0,90,3,0,0,3060,2
"2501",215155,0,57130,15,0,0,3069,5
"2502",30062,5368,7373,10,4373,8,3057,1
"2503",13117,0,1972,3,0,0,3027,2
"2504",86341,0,20991,16,0,0,3053,3
"2505",142810,0,8000,4,0,0,3049,2
"2506",8399,0,21136,13,0,0,3052,3
"2507",120622,0,25675,14,500,1,3040,3
"2508",86150,0,7600,34,100,1,3011,3
"2509",14079,0,6503,16,0,0,2999,3
"2510",10036,0,13959,16,0,0,3030,3
"2511",80737,0,2845,5,150,1,3028,2
"2512",25435,0,7147,32,0,0,3027,3
"2513",241165,0,1700,3,200,2,3000,2
"2514",85826,0,33678,29,0,0,3026,3
"2515",654,0,14967,10,0,0,3022,2
"2516",11525,0,0,0,0,0,3008,2
"2517",40204,0,850,3,350,2,3006,2
"2518",22963,0,0,0,0,0,2998,2
"2519",47165,0,4545,4,0,0,2992,2
"2520",103240,0,44627,29,50,1,2993,3
"2521",61737,0,6789,12,0,0,2921,2
"2522",25766,0,2548,16,100,2,2973,3
"2523",147090,0,35511,31,1800,16,2927,1
"2524",79333,0,1500,3,1500,3,2977,2
"2525",4923,0,305,2,0,0,2985,2
"2526",56687,0,48989,28,0,0,2973,3
"2527",326704,0,37408,19,0,0,2962,5
"2528",45149,0,21292,10,0,0,2949,3
"2529",57477,0,2607,4,0,0,3038,2
"2530",48265,0,1000,1,0,0,2951,2
"2531",34249,0,4100,12,0,0,2951,2
"2532",210491,0,48287,18,0,0,2958,5
"2533",25671,0,10513,12,0,0,2945,2
"2534",191583,0,25675,18,0,0,2950,3
"2535",90332,0,12845,25,0,0,2927,3
"2536",53532,0,30808,18,0,0,2927,3
"2537",71507,0,3750,6,0,0,2934,2
"2538",35196,0,0,0,0,0,2922,2
"2539",30034,0,15816,6,0,0,2908,2
"2540",47787,0,47223,21,450,1,2921,3
"2541",46967,0,2000,9,0,0,2888,2
"2542",103615,0,13668,15,1300,11,2896,3
"2543",5110,0,0,0,0,0,2901,2
"2544",128927,0,61165,14,0,0,2882,3
"2545",5000,0,5000,1,0,0,2893,2
"2546",126701,0,20636,15,0,0,2878,3
"2547",34855,0,230,3,0,0,2882,2
"2548",34464,0,5312,5,0,0,2886,2
"2549",86638,0,45861,13,0,0,2867,3
"2550",140398,0,118013,26,1100,4,2972,5
"2551",65812,0,185,2,0,0,2854,2
"2552",34177,1754,7072,16,350,1,2867,3
"2553",58195,0,24808,13,0,0,2838,3
"2554",34781,0,11270,12,0,0,2859,2
"2555",22457,0,17579,15,0,0,2858,3
"2556",19996,0,500,1,0,0,3217,2
"2557",26256,0,2000,9,0,0,2847,2
"2558",42966,0,7734,6,0,0,2840,2
"2559",3129,0,0,0,0,0,2840,2
"2560",138008,5368,34178,14,200,1,2962,5
"2561",9611,0,2250,3,0,0,2845,2
"2562",40702,0,39897,14,0,0,2826,3
"2563",105579,0,16332,12,0,0,2830,3
"2564",46654,0,3215,6,0,0,2830,2
"2565",518960,0,15700,8,200,1,2819,5
"2566",39715,0,17388,12,0,0,2826,3
"2567",199,0,0,0,0,0,2822,2
"2568",6345,0,7719,18,0,0,2805,3
"2569",72598,0,6090,8,1100,1,2804,2
"2570",59805,0,2900,7,1700,5,2802,2
"2571",10307,0,0,0,0,0,2808,2
"2572",37997,0,11073,5,0,0,2805,2
"2573",102083,0,12978,14,150,2,2780,3
"2574",104632,0,26700,10,1200,7,2791,3
"2575",18260,0,500,1,0,0,2780,2
"2576",28484,0,350,3,0,0,2782,2
"2577",29105,0,5000,1,0,0,2774,2
"2578",49560,0,0,0,0,0,2770,2
"2579",29346,0,150,1,150,1,2773,2
"2580",75288,0,36866,20,0,0,2774,3
"2581",42366,0,6293,9,0,0,2770,2
"2582",151336,651,11400,6,1000,4,2742,2
"2583",48363,0,790,3,0,0,2766,2
"2584",11529,0,15738,15,0,0,2768,3
"2585",61956,0,17500,2,0,0,2755,2
"2586",15378,0,25236,9,736,3,2741,3
"2587",85346,0,2835,3,0,0,2748,2
"2588",215946,0,2125,10,0,0,2740,2
"2589",66539,0,27894,17,0,0,2741,3
"2590",97131,0,33324,19,1500,3,2727,3
"2591",14513,0,0,0,0,0,2731,2
"2592",211773,0,23256,30,0,0,2675,3
"2593",45742,0,7625,23,250,1,2712,3
"2594",39862,0,14152,18,350,2,2727,3
"2595",75132,0,53001,23,400,3,2720,3
"2596",91296,0,19057,16,0,0,2712,3
"2597",117290,0,1754,8,0,0,2717,2
"2598",75556,0,2790,6,0,0,2712,2
"2599",5103,0,5103,2,0,0,2697,2
"2600",10747,0,990,4,500,1,2697,2
"2601",31789,0,10220,17,0,0,2699,3
"2602",59515,0,3170,5,0,0,2705,2
"2603",86913,0,23705,6,0,0,2691,2
"2604",49129,0,16921,18,500,1,2692,3
"2605",135408,0,62224,15,607,1,2697,3
"2606",41152,10074,3250,19,0,0,2669,5
"2607",145750,0,10986,12,0,0,2531,3
"2608",7041,0,1747,12,0,0,2718,2
"2609",273442,0,54625,35,2850,7,2676,5
"2610",44514,0,3577,13,0,0,2657,2
"2611",96490,0,2000,1,0,0,2665,2
"2612",45050,2900,4875,10,500,1,2669,2
"2613",91048,0,51580,20,100,1,2669,3
"2614",20352,0,1900,5,500,1,2658,2
"2615",34294,0,17683,14,0,0,2661,3
"2616",59696,2586,63827,22,500,1,2654,5
"2617",106155,0,0,0,0,0,2657,2
"2618",29244,0,6252,13,0,0,2650,2
"2619",27592,0,335,3,0,0,2633,2
"2620",16128,0,475,3,0,0,2643,2
"2621",51353,0,8114,16,2004,10,2637,3
"2622",235422,0,30208,14,0,0,2629,3
"2623",7456,0,0,0,0,0,2635,2
"2624",33604,0,13619,16,0,0,2633,3
"2625",24803,0,0,0,0,0,2623,2
"2626",58411,0,2500,1,0,0,2619,2
"2627",3273,0,500,1,0,0,2749,2
"2628",28480,0,2644,6,0,0,2628,2
"2629",46706,0,3344,16,0,0,2609,3
"2630",102230,0,3406,5,500,1,2620,2
"2631",12096,0,50,1,50,1,2607,2
"2632",118487,0,3388,14,0,0,2592,3
"2633",20518,0,5580,10,0,0,2600,2
"2634",6280,0,1220,6,200,2,2578,2
"2635",11700,0,0,0,0,0,2585,2
"2636",391,0,9000,1,0,0,2581,2
"2637",78305,733,130,3,0,0,2580,2
"2638",145214,1692,3500,4,500,1,2560,2
"2639",137760,0,64949,13,0,0,2580,3
"2640",88563,0,42410,27,0,0,2567,3
"2641",25748,0,0,0,0,0,2566,2
"2642",27102,0,27102,9,0,0,2563,2
"2643",25824,0,17760,20,750,2,2559,3
"2644",23054,0,400,3,300,2,2553,2
"2645",29150,0,13952,14,0,0,2544,3
"2646",37529,0,25706,14,0,0,2558,3
"2647",7515,0,13681,18,0,0,2552,3
"2648",194576,0,41315,16,550,1,2539,3
"2649",24265,0,1854,12,0,0,2550,2
"2650",16773,0,140,2,0,0,2525,2
"2651",5432,0,1000,2,1000,2,2535,2
"2652",110480,0,44191,22,500,1,2539,3
"2653",86273,0,35304,15,500,1,2523,3
"2654",20674,0,16876,22,0,0,2528,3
"2655",8335,0,3750,16,0,0,2522,3
"2656",40893,0,1130,3,0,0,2518,2
"2657",644881,2600,14350,28,10850,26,2511,1
"2658",61081,0,37682,21,2000,4,2509,3
"2659",27438,0,2528,6,2528,6,2490,2
"2660",14748,0,2210,7,0,0,2497,2
"2661",49514,0,4500,22,0,0,2569,3
"2662",7457,0,17131,5,0,0,2496,2
"2663",97193,0,13338,12,0,0,2502,3
"2664",68456,0,6317,5,0,0,2488,2
"2665",123842,0,24295,14,0,0,2500,3
"2666",61285,0,55027,22,0,0,2412,3
"2667",20157,0,1450,3,150,1,2455,2
"2668",41073,0,13993,20,0,0,2493,3
"2669",21784,0,6208,14,0,0,2483,2
"2670",12868,0,1875,8,0,0,2483,2
"2671",147862,0,44783,14,0,0,2426,3
"2672",11836,0,5075,14,350,1,2479,2
"2673",25681,1526,14941,20,2963,16,2468,1
"2674",282784,3508,19314,17,3100,7,2460,5
"2675",59704,0,57404,14,0,0,2440,3
"2676",75279,0,5375,21,0,0,2459,3
"2677",66681,0,4478,16,3504,12,2465,1
"2678",72085,0,20310,12,150,1,2462,3
"2679",2039,0,0,0,0,0,2451,2
"2680",2214,0,0,0,0,0,2448,2
"2681",16208,0,0,0,0,0,2451,2
"2682",25829,0,1375,4,0,0,2444,2
"2683",83217,0,3679,4,0,0,2447,2
"2684",9520,0,12515,13,0,0,2438,2
"2685",103215,0,16726,14,0,0,2427,3
"2686",62629,0,36986,14,0,0,2438,3
"2687",45603,0,5964,13,0,0,2432,2
"2688",44792,0,9463,16,0,0,2430,3
"2689",97535,0,0,0,0,0,2418,2
"2690",60085,0,14714,17,0,0,2404,3
"2691",76938,0,23503,13,0,0,2422,3
"2692",2562,0,9075,11,1050,3,2412,2
"2693",7685,0,500,4,0,0,2406,2
"2694",102942,0,56780,18,0,0,2405,3
"2695",7029,0,495,3,0,0,2565,2
"2696",2119,0,0,0,0,0,2399,2
"2697",207311,0,31000,37,12000,24,2395,1
"2698",77753,0,12483,13,0,0,2377,3
"2699",171637,0,4300,8,2800,7,2364,2
"2700",35243,0,10046,15,1500,3,2356,3
"2701",46186,0,9744,14,0,0,2364,3
"2702",54810,0,19665,21,0,0,2368,3
"2703",25637,0,445,3,0,0,2367,2
"2704",35088,0,320,2,0,0,2362,2
"2705",73899,0,2745,14,500,1,2362,2
"2706",81171,0,3700,4,100,1,2348,2
"2707",39418,0,700,3,200,2,2343,2
"2708",62124,0,0,0,0,0,2355,2
"2709",14134,0,2125,9,0,0,2312,2
"2710",405499,1000,72318,46,9729,29,2329,1
"2711",20353,0,1729,5,0,0,2298,2
"2712",93154,0,30752,21,0,0,2333,3
"2713",9492,0,781,6,250,1,2320,2
"2714",18369,0,800,4,700,3,2327,2
"2715",32824,0,1660,5,100,1,2339,2
"2716",109416,0,73665,39,2200,5,2327,5
"2717",28312,0,1726,13,0,0,2335,2
"2718",78462,0,20291,14,0,0,2311,3
"2719",32740,0,10722,4,0,0,2315,2
"2720",57293,0,1000,1,0,0,2319,2
"2721",174743,0,27460,12,0,0,2326,3
"2722",59486,0,3517,4,0,0,2315,2
"2723",211355,0,11238,12,0,0,2294,3
"2724",56805,0,16617,17,0,0,2307,3
"2725",278258,0,1000,1,0,0,2298,2
"2726",18545,0,25053,22,0,0,2304,3
"2727",5570,0,9094,26,0,0,2287,3
"2728",44690,0,24779,15,1000,2,2297,3
"2729",127835,0,52700,21,0,0,2301,3
"2730",32540,0,44283,17,100,1,2297,3
"2731",54396,629,34007,16,0,0,2283,3
"2732",162840,0,57382,15,0,0,2277,3
"2733",109441,0,6500,10,4000,8,2237,2
"2734",7369,0,0,0,0,0,2277,2
"2735",16378,0,0,0,0,0,2272,2
"2736",39859,0,3675,8,0,0,2272,2
"2737",44214,0,24928,13,0,0,2259,3
"2738",73102,0,18156,20,0,0,2272,3
"2739",3552,0,10597,17,0,0,2264,3
"2740",71593,0,22666,17,0,0,2266,3
"2741",74072,0,50272,39,0,0,2264,3
"2742",42970,0,7889,14,0,0,2256,2
"2743",23385,0,18303,15,150,1,2248,3
"2744",51176,0,40397,16,0,0,2243,3
"2745",12426,0,0,0,0,0,2238,2
"2746",10062,0,2000,9,0,0,2242,2
"2747",34790,0,0,0,0,0,2272,2
"2748",95759,0,9198,12,6195,8,2231,1
"2749",51592,0,18678,9,0,0,2230,2
"2750",23294,0,420,4,0,0,2228,2
"2751",33398,0,14086,15,0,0,2223,3
"2752",229576,0,9030,19,9000,18,2217,1
"2753",60250,0,43071,12,0,0,2214,3
"2754",81871,0,23068,20,0,0,2222,3
"2755",259529,0,700,3,200,2,2210,2
"2756",430,0,220,1,0,0,2196,2
"2757",75949,0,952,4,0,0,2195,2
"2758",44206,0,22598,14,500,1,2247,3
"2759",125274,0,3150,4,550,2,2194,2
"2760",104670,0,3993,12,0,0,2202,2
"2761",282971,0,5780,16,300,3,2192,3
"2762",28731,0,29782,11,0,0,2182,3
"2763",16965,1651,2475,13,0,0,2182,2
"2764",50658,1674,1600,3,500,1,2174,2
"2765",124681,0,23392,39,2287,5,2173,3
"2766",74352,0,17868,15,0,0,2188,3
"2767",70308,0,41704,19,0,0,2186,3
"2768",98722,0,18012,19,50,1,2178,3
"2769",79020,0,3422,10,0,0,2179,2
"2770",28335,0,400,3,0,0,2161,2
"2771",22011,0,0,0,0,0,2167,2
"2772",49436,0,33836,13,0,0,2167,3
"2773",145072,0,15000,4,0,0,2152,2
"2774",8992,0,9113,11,0,0,2145,2
"2775",72497,0,24279,13,0,0,2161,3
"2776",187999,0,52429,49,4550,24,2184,1
"2777",62335,0,500,1,0,0,2147,2
"2778",41556,0,26682,4,0,0,2131,2
"2779",15436,0,6147,13,0,0,2138,2
"2780",109618,0,14159,11,0,0,2138,2
"2781",182228,0,41048,12,0,0,2139,3
"2782",1000,0,0,0,0,0,2126,2
"2783",36699,0,2500,13,0,0,2119,2
"2784",135828,0,34495,28,450,2,2142,3
"2785",39098,0,18992,14,0,0,2129,3
"2786",20713,0,13421,12,400,1,2104,2
"2787",18959,0,0,0,0,0,2115,2
"2788",28010,0,150,3,0,0,2115,2
"2789",148976,0,2650,3,650,2,2108,2
"2790",126680,0,18248,39,4723,31,2108,1
"2791",664,0,0,0,0,0,2108,2
"2792",18533,0,27904,14,0,0,2102,3
"2793",202168,0,12463,18,0,0,2098,3
"2794",4653,2433,0,0,0,0,2094,2
"2795",37839,0,11512,16,0,0,2084,3
"2796",29196,0,7011,15,0,0,2082,3
"2797",38378,0,1600,4,600,3,2091,2
"2798",66716,0,22571,16,200,1,2082,3
"2799",7500,0,0,0,0,0,2084,2
"2800",47992,0,645,4,450,1,2073,2
"2801",85823,0,0,0,0,0,2074,2
"2802",32323,0,1250,3,0,0,2074,2
"2803",87633,0,69237,37,4050,9,2068,1
"2804",104523,0,4000,2,0,0,2073,2
"2805",60856,0,17332,8,0,0,2076,2
"2806",15526,0,2750,15,0,0,2063,2
"2807",83781,0,35151,22,200,1,2066,3
"2808",17681,0,500,1,0,0,2059,2
"2809",76909,0,18405,12,0,0,2066,3
"2810",22084,0,2773,10,0,0,2054,2
"2811",50783,0,11595,15,0,0,2060,3
"2812",43220,0,4985,20,100,1,2041,3
"2813",41275,0,0,0,0,0,2035,2
"2814",13738,0,6485,18,900,5,2042,3
"2815",32270,0,0,0,0,0,2040,2
"2816",22053,0,39810,27,0,0,2042,3
"2817",32708,0,11556,13,0,0,2035,2
"2818",7108,0,5598,8,2500,5,2026,2
"2819",47056,0,0,0,0,0,2031,2
"2820",112197,0,32108,16,0,0,2013,3
"2821",106757,0,51234,13,0,0,2013,3
"2822",105294,0,56281,26,850,5,2021,3
"2823",180481,1249,18315,25,3100,7,2019,3
"2824",169139,0,9500,5,0,0,2019,2
"2825",92406,0,9402,26,750,2,1999,3
"2826",41150,0,0,0,0,0,2000,2
"2827",3831,0,2,4,0,0,2013,2
"2828",48014,0,0,0,0,0,2005,2
"2829",19078,0,200,1,200,1,1999,2
"2830",3965,0,8228,12,0,0,2003,2
"2831",37965,0,2250,5,0,0,1998,2
"2832",69884,0,89360,24,450,2,1990,5
"2833",24557,0,18957,20,0,0,1996,3
"2834",16733,0,1000,1,0,0,1983,2
"2835",41824,0,2100,3,0,0,1982,2
"2836",8188,0,500,1,500,1,1985,2
"2837",36146,0,4091,10,3091,9,1975,2
"2838",37331,0,0,0,0,0,1970,2
"2839",15000,0,15000,1,0,0,1976,2
"2840",232194,0,46165,17,0,0,1978,3
"2841",8557,0,200622,5,622,3,1955,5
"2842",1000,0,1000,1,0,0,1970,2
"2843",84179,0,22397,19,0,0,1976,3
"2844",66590,0,1300,13,0,0,1975,2
"2845",66445,0,22276,13,0,0,1975,3
"2846",174286,0,11850,18,2100,5,1950,3
"2847",33951,0,12279,14,0,0,1963,3
"2848",27204,0,7627,16,0,0,1968,3
"2849",16442,0,0,0,0,0,1962,2
"2850",39669,0,31989,14,0,0,1955,3
"2851",8063,0,18250,5,0,0,1950,2
"2852",15243,0,675,3,0,0,1944,2
"2853",17603,2543,7247,14,0,0,1958,2
"2854",66466,0,86952,22,0,0,1956,5
"2855",52537,0,49146,19,100,2,1944,3
"2856",51172,0,500,4,0,0,1939,2
"2857",56186,0,27538,20,400,4,1926,3
"2858",18074,0,1625,6,0,0,1765,2
"2859",31759,0,0,0,0,0,1922,2
"2860",34007,0,440,2,0,0,1937,2
"2861",28338,0,90,2,0,0,1936,2
"2862",28693,0,8229,20,0,0,1937,3
"2863",15036,0,7917,8,0,0,1935,2
"2864",26797,0,0,0,0,0,1928,2
"2865",79192,0,14404,21,150,1,2080,3
"2866",83651,0,14809,18,1997,3,1914,3
"2867",19128,0,10595,27,0,0,1919,3
"2868",11245,0,0,0,0,0,1920,2
"2869",18735,0,4100,19,0,0,1913,3
"2870",43310,0,11943,14,0,0,1804,3
"2871",51142,0,5000,3,0,0,1874,2
"2872",127588,0,11297,11,0,0,1906,2
"2873",43304,0,3750,4,250,2,1887,2
"2874",33064,0,300,3,0,0,1895,2
"2875",10424,0,0,0,0,0,1894,2
"2876",6517,0,2025,8,0,0,1900,2
"2877",47160,0,0,0,0,0,1898,2
"2878",15584,0,2875,16,0,0,1894,2
"2879",164222,0,7300,5,800,3,1892,2
"2880",248738,0,500,1,0,0,1888,2
"2881",25853,0,23163,18,0,0,1886,3
"2882",113183,0,4200,8,600,5,1865,2
"2883",153664,0,55567,17,0,0,1881,3
"2884",21285,0,2375,12,0,0,1879,2
"2885",70353,0,2986,15,150,2,1879,3
"2886",39728,0,16359,11,0,0,1860,2
"2887",28294,0,0,0,0,0,1865,2
"2888",109505,0,15766,23,0,0,1867,3
"2889",78317,0,34282,35,2537,11,1859,1
"2890",20969,0,40234,13,150,1,1831,3
"2891",36398,0,9704,22,0,0,1858,3
"2892",166199,6168,10550,5,50,1,1851,2
"2893",147770,0,64517,31,450,4,1831,5
"2894",16875,0,500,1,0,0,1838,2
"2895",17060,0,0,0,0,0,1836,2
"2896",44101,0,57114,19,0,0,1829,3
"2897",142729,0,0,0,0,0,1823,2
"2898",23578,0,16366,17,500,1,1830,3
"2899",19881,0,800,4,800,4,1822,2
"2900",62960,0,50255,10,0,0,1824,3
"2901",16685,0,400,2,0,0,1817,2
"2902",33405,0,1600,3,0,0,1808,2
"2903",37211,0,23007,18,0,0,1817,3
"2904",2900,0,2900,29,2900,29,1804,1
"2905",99226,0,5796,12,0,0,1811,2
"2906",31899,0,29816,20,500,1,1804,3
"2907",17769,0,5165,10,0,0,1807,2
"2908",50212,0,1507,7,500,1,1801,2
"2909",32125,0,1010,4,500,2,1795,2
"2910",12120,0,1000,1,0,0,1802,2
"2911",82352,0,5760,18,0,0,1797,3
"2912",6286,0,230,3,0,0,1788,2
"2913",17326,0,0,0,0,0,1787,2
"2914",32234,0,17001,13,0,0,1780,3
"2915",60386,2738,24356,14,1565,1,1785,3
"2916",56174,0,6589,15,0,0,1768,3
"2917",81144,0,34664,17,0,0,1769,3
"2918",51737,0,3119,19,0,0,1774,3
"2919",95537,0,29226,17,150,1,1774,3
"2920",36311,0,100,1,100,1,1766,2
"2921",23518,0,11843,13,0,0,1768,2
"2922",34042,0,3463,14,250,1,1761,2
"2923",19591,0,4437,8,0,0,1772,2
"2924",46455,0,6817,11,0,0,1763,2
"2925",89413,0,24667,21,0,0,1767,3
"2926",169546,0,68315,24,600,2,1761,5
"2927",17135,0,60,2,0,0,1747,2
"2928",72253,0,29227,16,0,0,1752,3
"2929",8344,0,1500,2,500,1,1753,2
"2930",52718,0,11540,11,0,0,1755,2
"2931",23933,0,10144,15,0,0,1804,3
"2932",179207,0,7041,6,0,0,3169,2
"2933",76177,0,31922,16,0,0,3057,3
"2934",11472,0,9068,14,0,0,3290,3
"2935",131635,0,60315,9,0,0,2756,3
"2936",124027,0,8698,12,0,0,2952,3
"2937",15138,0,140,3,0,0,2993,2
"2938",43229,0,5000,1,0,0,2644,2
"2939",310226,0,61894,28,1700,9,2900,5
"2940",27043,0,0,0,0,0,2814,2
"2941",55381,0,0,0,0,0,3600,2
"2942",53983,0,24862,13,0,0,3512,3
"2943",59179,0,18908,15,0,0,3530,3
"2944",43510,0,4850,6,350,2,3328,2
"2945",32886,0,3606,10,0,0,3281,2
"2946",7015,0,1150,3,150,2,3398,2
"2947",19627,0,500,1,500,1,3340,2
"2948",79903,0,6600,13,3300,9,3162,3
"2949",28464,0,5167,16,0,0,3344,3
"2950",9768,0,7069,8,100,1,3242,2
"2951",18522,0,4100,8,600,5,3256,2
"2952",55086,0,525,3,400,2,3293,2
"2953",158986,0,3558,14,0,0,3404,3
"2954",18939,0,855,3,0,0,3216,2
"2955",242018,0,3050,3,550,2,3218,2
"2956",61474,0,47717,14,0,0,3354,3
"2957",53892,1619,28641,20,0,0,3131,3
"2958",23315,0,705,5,50,1,3309,2
"2959",33918,0,145,3,0,0,3012,2
"2960",65926,0,11639,17,0,0,3362,3
"2961",67753,0,18303,15,0,0,3134,3
"2962",49280,0,22370,16,0,0,3312,3
"2963",97606,0,42980,24,0,0,3355,3
"2964",36861,0,4642,16,1200,3,3350,3
"2965",49749,0,13609,18,0,0,3265,3
"2966",36300,0,450,2,350,1,3329,2
"2967",80500,0,16368,16,0,0,3146,3
"2968",8210,0,9122,16,0,0,3312,3
"2969",40257,0,12885,31,0,0,3237,3
"2970",31930,6153,1337,6,267,1,3330,2
"2971",9154,0,0,0,0,0,3260,2
"2972",54345,0,1850,8,0,0,3348,2
"2973",38835,0,2625,11,500,1,3378,2
"2974",4858,0,0,0,0,0,3294,2
"2975",56745,0,6000,3,0,0,3280,2
"2976",87507,0,17714,19,0,0,3274,3
"2977",84126,0,5858,11,4358,10,3159,1
"2978",27566,0,6362,24,0,0,3279,3
"2979",22805,0,26334,27,1800,6,3294,3
"2980",38508,0,13523,13,0,0,3279,3
"2981",8184,0,0,0,0,0,2832,2
"2982",12263,0,325,1,325,1,3224,2
"2983",89576,0,20333,15,0,0,3099,3
"2984",183303,4361,11500,3,500,1,3281,2
"2985",326201,0,19350,14,0,0,3119,3
"2986",132894,0,34540,15,0,0,3106,3
"2987",12881,0,500,1,0,0,3244,2
"2988",114037,0,14000,7,500,1,3201,2
"2989",71682,0,11662,11,0,0,3173,3
"2990",94016,0,4773,6,0,0,3161,2
"2991",71263,0,80554,41,0,0,2987,5
"2992",16341,0,0,0,0,0,3190,2
"2993",60331,0,17878,27,0,0,3036,3
"2994",47966,2947,51615,11,650,3,3145,5
"2995",148086,0,32551,14,0,0,2913,3
"2996",15279,0,17984,19,300,1,3139,3
"2997",0,0,5491,18,2116,5,3204,3
"2998",52885,0,1600,6,100,1,3020,2
"2999",36844,0,21715,16,0,0,3161,3
"3000",142527,1000,24091,47,4650,24,3206,1
"3001",20390,0,2500,1,0,0,2528,2
"3002",29182,0,50698,14,0,0,2999,3
"3003",65207,0,34832,18,1450,4,3115,3
"3004",568,0,710,3,0,0,3053,2
"3005",30759,0,510,3,0,0,3195,2
"3006",276,0,2396,3,396,1,3042,2
"3007",22496,0,9712,14,500,1,3180,3
"3008",23846,0,9177,6,0,0,2678,2
"3009",26505,0,0,0,0,0,3102,2
"3010",72131,0,7681,17,0,0,2390,3
"3011",24406,0,5005,14,0,0,3127,3
"3012",63193,0,20372,14,100,1,3036,3
"3013",23179,0,0,0,0,0,2794,2
"3014",14710,0,3500,2,0,0,3149,2
"3015",74073,0,45526,41,200,1,2976,3
"3016",43348,0,68846,25,200,1,2869,3
"3017",97424,0,63796,17,0,0,2873,3
"3018",20603,0,115,5,0,0,3054,2
"3019",92097,2194,20450,8,1850,3,2825,2
"3020",31520,0,130,2,0,0,2858,2
"3021",29350,0,27703,15,0,0,3020,3
"3022",20537,0,44791,21,2612,4,1569,3
"3023",17376,0,4920,11,0,0,2265,2
"3024",24563,0,5718,8,4218,5,1776,2
"3025",52562,0,23773,15,600,2,3021,3
"3026",48224,0,0,0,0,0,2888,2
"3027",13271,0,0,0,0,0,1435,2
"3028",129919,719,7150,5,650,2,3053,2
"3029",17893,0,9623,13,0,0,3074,3
"3030",52693,0,947,4,0,0,2374,2
"3031",50895,0,29618,15,0,0,2980,3
"3032",36459,0,7573,17,5473,15,2885,1
"3033",68532,0,68704,21,0,0,2822,3
"3034",34862,0,2725,5,0,0,3004,2
"3035",20391,0,90,3,0,0,2884,2
"3036",178010,0,5500,4,500,1,2777,2
"3037",20773,0,13619,14,0,0,2765,3
"3038",264735,0,6980,17,0,0,2894,3
"3039",45883,2611,5647,11,0,0,1464,2
"3040",36978,0,100,1,100,1,3033,2
"3041",449205,1121,4750,9,3250,8,3071,5
"3042",45005,0,0,0,0,0,2934,2
"3043",45533,0,56208,16,0,0,2963,3
"3044",26513,0,7670,14,0,0,2678,3
"3045",20417,0,5000,1,0,0,3013,2
"3046",7490,0,0,0,0,0,3042,2
"3047",14394,0,935,4,150,2,2754,2
"3048",103888,0,4379,3,4379,3,2238,2
"3049",61191,0,8502,17,0,0,2112,3
"3050",7329,0,10639,16,0,0,2993,3
"3051",12688,0,0,0,0,0,2993,2
"3052",106921,0,26666,13,0,0,2581,3
"3053",31668,2576,1800,3,300,2,2271,2
"3054",34996,0,6313,14,150,1,2909,3
"3055",23099,0,300,3,300,3,2292,2
"3056",109133,0,21378,16,0,0,2989,3
"3057",103586,0,4000,7,3900,6,2726,2
"3058",45575,0,23223,17,0,0,2964,3
"3059",76430,0,13653,17,0,0,3018,3
"3060",18059,0,0,0,0,0,2019,2
"3061",188759,0,3082,3,0,0,2817,2
"3062",36953,0,25598,16,0,0,2997,3
"3063",27155,0,47252,15,300,1,3001,3
"3064",89112,4670,28670,29,0,0,2680,5
"3065",72768,0,290,3,0,0,2762,2
"3066",23178,0,0,0,0,0,2351,2
"3067",25676,0,0,0,0,0,1597,2
"3068",63190,0,18950,13,250,1,3041,3
"3069",1666,0,980,3,0,0,2761,2
"3070",105544,0,31001,16,500,1,2888,3
"3071",206287,1761,11294,20,150,1,2819,3
"3072",40255,0,2975,13,750,2,2880,2
